year_start,fiscal_year,source_file,code,description,fce,admissions,male,emergency,waiting_list,mean_wait,median_wait,mean_los,median_los,mean_age,day_case,bed_days,age_0_14,age_15_59,age_60_74,age_75_plus,female,gender_unknown,planned,other_admission,chapter,category
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,B85-B99,Other infectious and parasitic diseases,2122.0,1423.0,1004.0,1221.0,45.0,39.81818181818182,16.0,5.527653213751869,2.0,62.90156041864891,112.0,7341.0,186.0,534.0,474.0,908.0,1118.0,,103.0,54.0,Infectious and parasitic,B85-B99 Other infectious and parasitic diseases
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,C00-C14,Malignant neoplasm of lip-oral cavity and pharynx,27066.0,24327.0,19170.0,2509.0,12164.0,19.668011257035648,13.0,6.807918009752872,2.0,60.413844329742666,12634.0,80984.0,182.0,11970.0,11467.0,3117.0,7896.0,,9541.0,113.0,Neoplasms,C00-C14 Malignant neoplasm of lip-oral cavity and pharynx
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,C15-C26,Malignant neoplasm of digestive organs,305109.0,258332.0,184924.0,29413.0,97517.0,16.767998165792022,11.0,9.357378405675416,6.0,67.06396651934472,185765.0,726961.0,639.0,74635.0,140146.0,86187.0,120182.0,3.0,130249.0,1153.0,Neoplasms,C15-C26 Malignant neoplasm of digestive organs
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,C30-C39,Malignant neoplasms of respiratory & intrathoracic organs,122055.0,99897.0,67522.0,16160.0,33257.0,15.432113901522643,8.0,8.769490637684955,5.0,68.14008565776626,68499.0,306506.0,308.0,22770.0,63722.0,34018.0,54531.0,2.0,49807.0,673.0,Neoplasms,C30-C39 Malignant neoplasms of respiratory & intrathoracic organs
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,C40-C41,Malignant neoplasm of bone and articular cartilage,8021.0,7501.0,4446.0,593.0,2278.0,20.091298145506418,12.0,6.7959442332065905,4.0,30.029597503121103,3630.0,26757.0,2401.0,4299.0,842.0,468.0,3575.0,,4572.0,58.0,Neoplasms,C40-C41 Malignant neoplasm of bone and articular cartilage
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,C43-C44,Malignant neoplasms of skin,152353.0,151261.0,89443.0,1163.0,143278.0,48.97810324715426,30.0,3.50716694772344,1.0,72.71229492711679,142079.0,32259.0,86.0,24113.0,50070.0,77755.0,62899.0,11.0,6731.0,89.0,Neoplasms,C43-C44 Malignant neoplasms of skin
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,C45-C49,Malignant neoplasms of mesothelial and soft tissue,24294.0,21549.0,12807.0,2715.0,7125.0,17.90692124105012,11.0,6.9745207762828905,4.0,59.217644658815395,13856.0,55874.0,2270.0,5549.0,9939.0,6188.0,11487.0,,11572.0,137.0,Neoplasms,C45-C49 Malignant neoplasms of mesothelial and soft tissue
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,C50,Malignant neoplasm of breast,207043.0,203454.0,1222.0,4302.0,74968.0,20.421973748176956,15.0,2.599432722641892,1.0,58.28958074413546,169800.0,85801.0,1.0,111037.0,72948.0,21998.0,205821.0,,124012.0,172.0,Neoplasms,C50 Malignant neoplasm of breast
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,C51-C58,Malignant neoplasms of female genital organs,75471.0,70457.0,14.0,5494.0,28919.0,18.784487630972567,13.0,5.417953047113684,2.0,63.07927733993443,46739.0,128946.0,183.0,26274.0,33207.0,15071.0,75455.0,2.0,35838.0,206.0,Neoplasms,C51-C58 Malignant neoplasms of female genital organs
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,C60-C63,Malignant neoplasms of male genital organs,82436.0,77225.0,82418.0,5161.0,39169.0,35.17684841153259,22.0,4.406375700161648,2.0,67.91483878847093,52230.0,110409.0,193.0,14328.0,42857.0,24502.0,8.0,10.0,32603.0,292.0,Neoplasms,C60-C63 Malignant neoplasms of male genital organs
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,C64-C68,Malignant neoplasms of urinary tract,98296.0,89792.0,71986.0,5476.0,50485.0,31.491548042704625,25.0,4.325845036207575,2.0,69.72265846621421,48531.0,178113.0,2710.0,13293.0,40307.0,41083.0,26310.0,,33582.0,249.0,Neoplasms,C64-C68 Malignant neoplasms of urinary tract
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,C69-C72,"Malignant neoplasms of eye, brain & other parts of CNS",26496.0,20698.0,14923.0,4914.0,5798.0,26.004236390595214,13.0,9.542642845103657,4.0,38.58247012500479,10113.0,108877.0,9122.0,8928.0,5697.0,2412.0,11571.0,2.0,9312.0,674.0,Neoplasms,"C69-C72 Malignant neoplasms of eye, brain & other parts of CNS"
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,"C73-C80, C97",Malignant neoplsm. of thyroid and oth. endo. Glands etc,205299.0,173929.0,78644.0,29528.0,53653.0,22.817142717282227,13.0,7.260973988701248,4.0,63.89450157879205,114808.0,460214.0,3840.0,62285.0,87430.0,49765.0,126654.0,1.0,89558.0,1190.0,Neoplasms,"C73-C80, C97 Malignant neoplsm. of thyroid and oth. endo. Glands etc"
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,C81-C96,"Malignant neoplasms of lymphoid, haematopoietic & rel. tiss.",414561.0,393919.0,244191.0,20587.0,82400.0,24.4765625,6.0,9.733728666473821,4.0,61.296339132622386,343797.0,513007.0,25678.0,107397.0,166933.0,109410.0,170324.0,46.0,289607.0,1325.0,Neoplasms,"C81-C96 Malignant neoplasms of lymphoid, haematopoietic & rel. tiss."
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,D00-D48,In situ & benign neoplasms and others of uncertainty,424106.0,408342.0,206162.0,14215.0,281714.0,45.26122951770366,26.0,3.638268962531865,1.0,59.571608751465426,330076.0,293884.0,11924.0,170413.0,139601.0,98723.0,217923.0,21.0,110388.0,2025.0,Neoplasms,D00-D48 In situ & benign neoplasms and others of uncertainty
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,D50-D64,Anaemias,304348.0,269417.0,134098.0,56360.0,125379.0,23.864611126597904,14.0,3.392576967089934,1.0,59.5844006358614,201469.0,235568.0,17239.0,108747.0,76365.0,99916.0,170245.0,5.0,86858.0,820.0,Blood and immune,D50-D64 Anaemias
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,D65-D89,Diseases of the blood and blood-forming organs,94615.0,88140.0,52106.0,15929.0,18635.0,42.54947029890276,11.0,3.9652338519783923,1.0,50.99621533888472,67645.0,83056.0,12778.0,38187.0,26178.0,16045.0,42505.0,4.0,53195.0,381.0,Blood and immune,D65-D89 Diseases of the blood and blood-forming organs
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,E00-E07,Disorders of thyroid gland,18163.0,16350.0,3843.0,2725.0,11500.0,70.97523771790809,44.0,3.2223579718998168,1.0,50.49184570258455,5389.0,32972.0,952.0,11095.0,3763.0,2259.0,14320.0,,2002.0,123.0,Endocrine and metabolic,E00-E07 Disorders of thyroid gland
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,E10-E14,Diabetes Mellitus,83046.0,52192.0,45645.0,45663.0,4105.0,36.77681438664098,20.0,5.682981624071123,2.0,50.483703181155896,4225.0,284516.0,5560.0,44032.0,16228.0,16540.0,37398.0,3.0,1753.0,671.0,Endocrine and metabolic,E10-E14 Diabetes Mellitus
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,E15-E90,Endocrine nutritional and metabolic diseases,263985.0,209203.0,129368.0,78295.0,47023.0,59.11921445101569,27.0,5.544623434100967,2.0,57.043614716911634,106724.0,581371.0,19971.0,103741.0,68228.0,69922.0,134604.0,13.0,82429.0,1456.0,Endocrine and metabolic,E15-E90 Endocrine nutritional and metabolic diseases
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,F00-F03,Dementia,23799.0,10721.0,10370.0,8985.0,397.0,469.4415584415584,34.0,39.41221943446125,15.0,82.84479687897549,83.0,518439.0,0.0,296.0,3081.0,20205.0,13429.0,,753.0,586.0,Mental health,F00-F03 Dementia
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,F04-F09,Other organic including symptomatic mental disorders,33851.0,16654.0,14305.0,15241.0,247.0,77.73170731707317,18.0,17.816856049097648,8.0,79.89160398197069,611.0,293439.0,97.0,2684.0,4646.0,26074.0,19545.0,1.0,808.0,358.0,Mental health,F04-F09 Other organic including symptomatic mental disorders
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,F10-F19,Mental and behavioural disorders due to psychoactive subst.,72782.0,49162.0,51580.0,45768.0,1138.0,38.05893909626719,14.0,5.904921426555002,1.0,45.61512983241154,240.0,308025.0,627.0,58744.0,10453.0,2138.0,21193.0,9.0,1762.0,494.0,Mental health,F10-F19 Mental and behavioural disorders due to psychoactive subst.
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,F20-F29,"Schizophrenia, schizotypal and delusional disorders",40072.0,26885.0,24863.0,19259.0,1381.0,105.26875,21.0,100.11837757776006,29.0,42.05394201296417,53.0,2485419.0,127.0,33861.0,4068.0,1746.0,15202.0,7.0,4447.0,1798.0,Mental health,"F20-F29 Schizophrenia, schizotypal and delusional disorders"
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,F30-F39,Mood [affective] disorders,31869.0,23984.0,13681.0,18625.0,1182.0,108.01342281879195,25.0,39.60613961312027,18.0,49.91783884819399,177.0,959013.0,280.0,21037.0,6489.0,3866.0,18179.0,9.0,2820.0,1357.0,Mental health,F30-F39 Mood [affective] disorders
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,F40-F69,"Neurotic, behavioural & personality disorders",40958.0,33613.0,14176.0,24734.0,4139.0,90.17931835786212,44.0,21.49660736062037,4.0,40.43375178147269,2409.0,713391.0,1612.0,30843.0,3958.0,3161.0,26480.0,302.0,3361.0,1379.0,Mental health,"F40-F69 Neurotic, behavioural & personality disorders"
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,F70-F79,Mental retardation,975.0,687.0,597.0,340.0,91.0,27.93103448275862,6.0,356.32272069464545,53.0,34.81069958847737,52.0,153629.0,39.0,859.0,64.0,10.0,378.0,,180.0,76.0,Mental health,F70-F79 Mental retardation
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,F80-F99,Other mental and behavioural disorders,8811.0,7643.0,5070.0,3441.0,1753.0,40.60504201680672,28.0,43.334151472650774,9.0,34.43169839645172,1552.0,316718.0,2390.0,4645.0,737.0,1021.0,3738.0,3.0,2159.0,290.0,Mental health,F80-F99 Other mental and behavioural disorders
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,G00-G09,Inflammatory diseases of the central nervous system,12644.0,7197.0,6405.0,4896.0,750.0,24.453510436432637,13.0,16.757462126893657,8.0,44.07543573894189,1245.0,109024.0,2376.0,5933.0,2585.0,1563.0,6239.0,,893.0,658.0,Nervous system,G00-G09 Inflammatory diseases of the central nervous system
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,"G10-G14, G30-G32",Other degenerative diseases (incl. Alzheimer).,20856.0,10923.0,10195.0,6426.0,1913.0,55.62017804154303,23.0,38.8581408728528,15.0,72.53686391274972,1806.0,435107.0,673.0,2575.0,5422.0,12052.0,10660.0,1.0,2070.0,514.0,Nervous system,"G10-G14, G30-G32 Other degenerative diseases (incl. Alzheimer)."
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,G20-G26,Extrapyramidal & movement disorders (incl. Parkinsonism).,22026.0,14106.0,12125.0,5816.0,5062.0,80.68055908513342,34.0,15.005228051198847,5.0,65.69554469018419,5223.0,150345.0,1041.0,4833.0,6964.0,9046.0,9901.0,,2873.0,355.0,Nervous system,G20-G26 Extrapyramidal & movement disorders (incl. Parkinsonism).
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,G35-G37,Demyelinating diseases (incl Multiple Sclerosis) of the CNS.,57699.0,54392.0,17103.0,2999.0,12531.0,64.96636744464392,27.0,11.683429642355145,3.0,42.49135090251452,48768.0,68154.0,264.0,52948.0,3759.0,535.0,40596.0,,38466.0,396.0,Nervous system,G35-G37 Demyelinating diseases (incl Multiple Sclerosis) of the CNS.
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,G40-G47,"Epilepsy, migraine & other episodic disorders",159831.0,126805.0,75579.0,81379.0,34064.0,52.80430955796062,35.0,2.494416061205104,1.0,47.21871139896708,19702.0,277321.0,23365.0,79880.0,26784.0,28924.0,84249.0,3.0,10556.0,806.0,Nervous system,"G40-G47 Epilepsy, migraine & other episodic disorders"
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,"G50-G73, G90-G99",Other diseases & disorders of the nervous syst.,164126.0,147019.0,74773.0,21741.0,94330.0,65.60431759261503,48.0,8.64184338348537,2.0,55.37225262480104,108823.0,341497.0,5563.0,84989.0,44851.0,27657.0,89342.0,11.0,29207.0,1741.0,Nervous system,"G50-G73, G90-G99 Other diseases & disorders of the nervous syst."
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,G80-G83,Cerebral palsy & other paralytic syndromes,15040.0,12822.0,8336.0,4011.0,4628.0,91.77431421446384,63.0,14.376529160739688,2.0,38.28397213809812,5855.0,94674.0,4609.0,6098.0,2131.0,2021.0,6704.0,,3793.0,390.0,Nervous system,G80-G83 Cerebral palsy & other paralytic syndromes
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,"H00-H06, H15-H22, H30-H36, H43-H59",Other disorders of the eye etc,257798.0,253364.0,125134.0,25498.0,163204.0,62.122965616937684,39.0,1.7402083889927866,1.0,62.403108755813975,216457.0,65435.0,18246.0,69110.0,72517.0,97042.0,132654.0,10.0,64171.0,491.0,Eye,"H00-H06, H15-H22, H30-H36, H43-H59 Other disorders of the eye etc"
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,H10-H13,Disorders of conjunctiva (including conjunctivitis),6277.0,6081.0,3206.0,1667.0,4251.0,68.62729790984639,51.0,1.2447623914154318,0.0,45.837820845341035,4179.0,2294.0,1320.0,2628.0,1273.0,1025.0,3071.0,,141.0,22.0,Eye,H10-H13 Disorders of conjunctiva (including conjunctivitis)
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,H25-H28,Disorders of lens (including cataracts),434027.0,430206.0,182892.0,561.0,423453.0,70.07289319775577,57.0,1.4812891674127127,1.0,74.63301284334082,426363.0,8075.0,519.0,34455.0,154604.0,242864.0,251063.0,72.0,4299.0,1893.0,Eye,H25-H28 Disorders of lens (including cataracts)
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,H40-H42,Glaucoma,23866.0,23713.0,11843.0,1140.0,21528.0,54.72850567959264,42.0,1.5514881970578174,1.0,67.73822797556352,20841.0,4468.0,289.0,5341.0,9379.0,8726.0,12023.0,,1035.0,10.0,Eye,H40-H42 Glaucoma
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,H60-H95,Diseases of the ear and mastoid process,89391.0,83700.0,45156.0,24073.0,57133.0,87.37516546550964,69.0,1.8757314238384055,1.0,33.24571667583675,48177.0,67473.0,36673.0,31506.0,11724.0,9154.0,44230.0,5.0,2276.0,218.0,Ear,H60-H95 Diseases of the ear and mastoid process
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,I00-I09,Rheumatic heart disease,12865.0,9107.0,6061.0,1589.0,6380.0,55.671793985482196,37.0,11.956240369799692,8.0,70.95545853238312,3401.0,73698.0,117.0,2253.0,3978.0,6421.0,6803.0,1.0,544.0,594.0,Circulatory,I00-I09 Rheumatic heart disease
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,I10-I15,Hypertensive diseases,22822.0,17372.0,9932.0,14678.0,1772.0,51.03207412687099,29.0,2.6332584528540983,1.0,62.04353563034897,1858.0,40026.0,397.0,9401.0,5929.0,6824.0,12890.0,,722.0,200.0,Circulatory,I10-I15 Hypertensive diseases
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,I20-I25,Ischaemic heart diseases,396331.0,268206.0,263513.0,138461.0,105898.0,50.460597688072646,38.0,4.940785220726609,3.0,68.86943182719287,79651.0,987390.0,55.0,96613.0,155685.0,141103.0,132803.0,15.0,6871.0,16976.0,Circulatory,I20-I25 Ischaemic heart diseases
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,I26-I28,Pulmonary heart disease & diseases of pulmonary circulation,62378.0,36130.0,28372.0,27688.0,3887.0,57.745472186287195,34.0,5.950654277545635,3.0,65.88250707211287,5753.0,202641.0,413.0,18569.0,20889.0,21921.0,34006.0,,4191.0,364.0,Circulatory,I26-I28 Pulmonary heart disease & diseases of pulmonary circulation
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,I30-I52,Other forms of heart disease,480516.0,299117.0,267760.0,185048.0,90171.0,65.50612290063196,44.0,6.446332397499934,2.0,71.88552780931005,65709.0,1616900.0,3604.0,85638.0,139503.0,247840.0,212740.0,16.0,17022.0,6876.0,Circulatory,I30-I52 Other forms of heart disease
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,I60-I69,Cerebrovascular diseases,205693.0,110206.0,103758.0,92545.0,5967.0,31.122285948381812,11.0,16.019376787299084,6.0,73.51688846246692,1662.0,1894505.0,667.0,34515.0,55806.0,111993.0,101922.0,13.0,2029.0,9665.0,Circulatory,I60-I69 Cerebrovascular diseases
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,I70-I79,"Diseases of arteries, arterioles & capillaries",84458.0,65734.0,53498.0,21410.0,34686.0,44.73425949528422,29.0,8.611430887717876,4.0,68.86981653428394,19112.0,419745.0,438.0,18075.0,32679.0,32404.0,30959.0,1.0,7876.0,1762.0,Circulatory,"I70-I79 Diseases of arteries, arterioles & capillaries"
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,I80-I89,Diseases of veins & lymphatic system nec.,106962.0,91851.0,52957.0,36844.0,46988.0,77.99627695693914,59.0,3.0774012783469047,0.0,56.28749014190759,49540.0,135167.0,4989.0,50444.0,28804.0,21818.0,53995.0,10.0,7612.0,407.0,Circulatory,I80-I89 Diseases of veins & lymphatic system nec.
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,I95-I99,Other & unspecified disorders of the circulatory system,46833.0,27899.0,25250.0,23067.0,2477.0,60.95981524249422,35.0,5.423822812533117,2.0,75.06089773194982,4109.0,145529.0,112.0,6998.0,10201.0,28852.0,21583.0,,2075.0,280.0,Circulatory,I95-I99 Other & unspecified disorders of the circulatory system
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,J00-J06,Acute upper respiratory infections,154652.0,147112.0,75633.0,115354.0,29914.0,85.78875142207053,70.0,0.7950981684016339,0.0,14.168374924670308,20511.0,100495.0,100397.0,47089.0,3861.0,2980.0,79009.0,10.0,1308.0,536.0,Respiratory,J00-J06 Acute upper respiratory infections
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,J09-J18,Influenza & pneumonia,585168.0,277706.0,289995.0,269313.0,2724.0,101.4052757793765,8.0,9.479310789597038,5.0,72.76912214502644,2252.0,2868380.0,15168.0,87236.0,138413.0,338085.0,295163.0,10.0,2042.0,3627.0,Respiratory,J09-J18 Influenza & pneumonia
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,J20-J22,Other acute lower respiratory infections,233914.0,170993.0,116738.0,165036.0,1849.0,72.7445109780439,8.0,3.405761024182077,1.0,45.97925250161427,1889.0,598316.0,83768.0,35501.0,32892.0,80289.0,117168.0,8.0,1980.0,2128.0,Respiratory,J20-J22 Other acute lower respiratory infections
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,J30-J39,Other diseases of upper respiratory tract,114688.0,111117.0,64274.0,16720.0,88042.0,81.59359786515368,61.0,1.5815097502867732,1.0,36.39841731036698,66854.0,70029.0,23294.0,70834.0,15018.0,5167.0,50412.0,2.0,6080.0,275.0,Respiratory,J30-J39 Other diseases of upper respiratory tract
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,J40-J47,Chronic lower respiratory diseases,374701.0,226915.0,163454.0,204196.0,11072.0,40.92416844675007,14.0,4.474281809341078,2.0,62.17539013513293,15639.0,983745.0,27198.0,92879.0,122187.0,129074.0,211242.0,5.0,10055.0,1592.0,Respiratory,J40-J47 Chronic lower respiratory diseases
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,J60-J70,Lung diseases due to external agents,61334.0,24941.0,35384.0,23248.0,762.0,156.37213740458014,15.0,14.186518899912093,8.0,74.38649792592346,820.0,413899.0,562.0,9457.0,13871.0,37101.0,25948.0,2.0,535.0,396.0,Respiratory,J60-J70 Lung diseases due to external agents
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,J80-J99,Other diseases of the respiratory system,127274.0,76976.0,71505.0,46251.0,19075.0,21.77784872995601,9.0,7.797955163680705,4.0,64.23532313724323,17436.0,485127.0,4094.0,35400.0,40429.0,46073.0,55760.0,9.0,9543.0,2107.0,Respiratory,J80-J99 Other diseases of the respiratory system
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,K00-K14,"Diseases of oral cavity, salivary glands & jaws",275939.0,272239.0,123112.0,17285.0,239049.0,64.50135614244587,50.0,1.7519884743524328,1.0,34.244172182350134,239818.0,57783.0,64773.0,166420.0,30313.0,13679.0,152776.0,51.0,15641.0,264.0,Digestive,"K00-K14 Diseases of oral cavity, salivary glands & jaws"
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,K20-K31,"Diseases of oesophagus, stomach & duodenum",487862.0,428213.0,243245.0,61293.0,307379.0,29.60237180745185,21.0,3.9646398605208675,1.0,58.42570394720734,356344.0,328122.0,15373.0,210289.0,153855.0,106143.0,244585.0,32.0,58930.0,611.0,Digestive,"K20-K31 Diseases of oesophagus, stomach & duodenum"
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,K35-K38,Diseases of appendix,54808.0,45366.0,29180.0,43636.0,1268.0,58.16957364341085,39.0,3.351365679871066,2.0,33.48765036746513,464.0,155505.0,9398.0,38427.0,4625.0,2113.0,25627.0,1.0,220.0,242.0,Digestive,K35-K38 Diseases of appendix
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,K40-K46,Hernia,217084.0,205863.0,138073.0,25474.0,173787.0,64.31000811131216,45.0,2.9913828792223125,1.0,57.32437232600875,142578.0,195518.0,9136.0,96223.0,68461.0,42383.0,79001.0,10.0,6140.0,462.0,Digestive,K40-K46 Hernia
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,K50-K52,Noninfective enteritis & colitis,236931.0,211241.0,117070.0,23265.0,102793.0,53.07194260936684,25.0,6.334597464514032,4.0,43.50195466151747,177762.0,223270.0,8311.0,174014.0,37883.0,15949.0,119853.0,8.0,84504.0,679.0,Digestive,K50-K52 Noninfective enteritis & colitis
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,K55-K63,Other diseases of intestines,648388.0,579796.0,314023.0,148247.0,374581.0,38.193480270775545,24.0,5.039041737257173,2.0,58.70475966477159,407449.0,907011.0,17825.0,293470.0,185941.0,147580.0,334332.0,33.0,55707.0,1261.0,Digestive,K55-K63 Other diseases of intestines
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,K65-K67,Diseases of peritoneum,14443.0,9090.0,6688.0,5736.0,2949.0,70.23008507347255,49.0,9.628463177835663,5.0,56.03274949183431,1537.0,79377.0,351.0,7214.0,3935.0,2767.0,7754.0,1.0,268.0,137.0,Digestive,K65-K67 Diseases of peritoneum
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,K70-K77,Diseases of liver,81375.0,44791.0,48907.0,22853.0,12802.0,29.157243816254418,20.0,10.21823037822004,6.0,56.479535679127665,16247.0,326702.0,750.0,44917.0,25271.0,8296.0,32468.0,,8549.0,587.0,Digestive,K70-K77 Diseases of liver
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,K80-K87,"Disorders of gall bladder, biliary tract & pancreas",286892.0,213475.0,114558.0,109485.0,94668.0,70.3189345343706,50.0,5.372729633155702,3.0,58.70285815495715,62892.0,845308.0,1029.0,139707.0,73915.0,70047.0,172323.0,11.0,8118.0,1204.0,Digestive,"K80-K87 Disorders of gall bladder, biliary tract & pancreas"
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,K90-K93,Other diseases of the digestive system,179751.0,137800.0,91796.0,63654.0,67241.0,28.589547381288796,22.0,4.485341755749919,2.0,58.2764189433806,69692.0,282997.0,7613.0,77516.0,40862.0,52446.0,87953.0,2.0,6363.0,542.0,Digestive,K90-K93 Other diseases of the digestive system
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,L00-L14 L55-L99,Other infections and disorders of the skin,382803.0,312356.0,199072.0,157818.0,139689.0,53.533313315317116,34.0,4.908911386771987,1.0,55.32654550281765,138722.0,872646.0,20540.0,177654.0,82920.0,99302.0,183715.0,16.0,12776.0,2073.0,Skin,L00-L14 L55-L99 Other infections and disorders of the skin
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,L20-L30,Dermatitis and eczema,16251.0,14170.0,8093.0,8199.0,4071.0,44.766352098926134,27.0,2.2680279419666847,1.0,37.67894488091589,5313.0,20274.0,5383.0,5957.0,2573.0,2252.0,8157.0,1.0,1820.0,80.0,Skin,L20-L30 Dermatitis and eczema
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,L40-L45,Papulosquamous disorders (including Psoriasis),12900.0,12142.0,6111.0,1111.0,4959.0,105.89733840304183,38.0,6.987306843267108,3.0,52.073382132834425,10056.0,12469.0,279.0,8331.0,3026.0,1192.0,6787.0,2.0,5652.0,420.0,Skin,L40-L45 Papulosquamous disorders (including Psoriasis)
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,L50-L54,Urticaria and erythems,9570.0,8456.0,4142.0,5318.0,1217.0,37.375545851528386,28.0,1.7877473099618189,0.0,33.77278323881539,2953.0,9844.0,3078.0,4622.0,1101.0,721.0,5427.0,1.0,1886.0,35.0,Skin,L50-L54 Urticaria and erythems
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,M00-M25,Arthropathies,673677.0,642308.0,273423.0,67635.0,492267.0,89.66862997574465,67.0,3.6814248984852114,3.0,59.53223587025864,334024.0,1140117.0,18705.0,272764.0,230664.0,148863.0,400184.0,70.0,80621.0,1785.0,Musculoskeletal,M00-M25 Arthropathies
2016,2016-17,hosp-epis-stat-admi-diag-2016-17-tab.xlsx,M30-M36,Systemic connective tissue disorders,29943.0,26684.0,8875.0,4250.0,8323.0,76.18720675633406,18.0,6.252094136418029,2.0,49.18937571227458,20042.0,43252.0,3291.0,15075.0,7216.0,4252.0,21066.0,2.0,13854.0,257.0,Musculoskeletal,M30-M36 Systemic connective tissue disorders
